Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away
F1,02/04/2023,12:00,Lille,Lorient,3.0,1.0,H,1.0,0.0,H,20.0,2.0,7.0,1.0,5.0,1.0,14.0,9.0,3.0,3.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,1.0,2.3978952727983707,2.3978952727983707
F1,02/04/2023,14:00,Angers,Nice,1.0,1.0,D,1.0,1.0,D,13.0,12.0,6.0,3.0,5.0,2.0,8.0,11.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.5,2.3978952727983707,2.3978952727983707
F1,02/04/2023,14:00,Brest,Toulouse,3.0,1.0,H,1.0,1.0,D,17.0,8.0,7.0,3.0,4.0,2.0,16.0,12.0,2.0,5.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,02/04/2023,14:00,Clermont,Ajaccio,2.0,1.0,H,0.0,1.0,A,14.0,3.0,6.0,2.0,5.0,1.0,15.0,22.0,2.0,5.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,02/04/2023,14:00,Nantes,Reims,0.0,3.0,A,0.0,2.0,A,12.0,14.0,6.0,9.0,3.0,4.0,10.0,13.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.0,2.3978952727983707,2.3978952727983707
F1,02/04/2023,16:05,Monaco,Strasbourg,4.0,3.0,H,1.0,2.0,A,9.0,13.0,7.0,6.0,3.0,3.0,15.0,17.0,3.0,1.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,1.0,2.3978952727983707,2.3978952727983707
F1,02/04/2023,19:45,Paris SG,Lyon,0.0,1.0,A,0.0,0.0,D,16.0,10.0,5.0,3.0,7.0,1.0,10.0,16.0,3.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.0,2.3978952727983707,2.3978952727983707
F1,07/04/2023,20:00,Lens,Strasbourg,2.0,1.0,H,1.0,0.0,H,13.0,13.0,9.0,3.0,5.0,1.0,19.0,19.0,1.0,5.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,1.0,2.3978952727983707,2.3978952727983707
F1,08/04/2023,16:00,Angers,Lille,1.0,0.0,H,0.0,0.0,D,7.0,15.0,5.0,5.0,3.0,6.0,18.0,18.0,2.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,1.0,2.3978952727983707,2.3978952727983707
F1,08/04/2023,20:00,Nice,Paris SG,0.0,2.0,A,0.0,1.0,A,21.0,13.0,7.0,4.0,10.0,5.0,8.0,2.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.0,2.3978952727983707,2.3978952727983707
F1,09/04/2023,12:00,Lyon,Rennes,3.0,1.0,H,0.0,1.0,A,11.0,11.0,3.0,3.0,7.0,2.0,14.0,17.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,1.0,2.3978952727983707,2.3978952727983707
F1,09/04/2023,14:00,Ajaccio,Auxerre,0.0,3.0,A,0.0,3.0,A,9.0,11.0,2.0,4.0,7.0,5.0,13.0,15.0,1.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,09/04/2023,14:00,Montpellier,Toulouse,1.0,2.0,A,0.0,1.0,A,16.0,15.0,8.0,8.0,4.0,3.0,16.0,19.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,09/04/2023,14:00,Reims,Brest,1.0,1.0,D,0.0,1.0,A,22.0,12.0,7.0,5.0,6.0,3.0,9.0,13.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.5,2.3978952727983707,2.3978952727983707
F1,09/04/2023,14:00,Troyes,Clermont,0.0,2.0,A,0.0,2.0,A,9.0,12.0,3.0,4.0,3.0,2.0,18.0,9.0,3.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.2380952380952381,0.2327155519742143,1.0,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,09/04/2023,16:05,Nantes,Monaco,2.0,2.0,D,0.0,2.0,A,9.0,16.0,2.0,10.0,6.0,8.0,13.0,11.0,3.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.5,2.3978952727983707,2.3978952727983707
F1,09/04/2023,19:45,Lorient,Marseille,0.0,0.0,D,0.0,0.0,D,9.0,13.0,5.0,2.0,3.0,6.0,10.0,18.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.5,2.3978952727983707,2.3978952727983707
F1,14/04/2023,20:00,Toulouse,Lyon,1.0,2.0,A,1.0,1.0,D,13.0,14.0,6.0,3.0,8.0,5.0,14.0,10.0,1.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.0,2.3978952727983707,2.3978952727983707
F1,15/04/2023,16:00,Rennes,Reims,3.0,0.0,H,2.0,0.0,H,23.0,5.0,8.0,1.0,6.0,4.0,12.0,14.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,1.0,2.3978952727983707,2.3978952727983707
F1,15/04/2023,20:00,Paris SG,Lens,3.0,1.0,H,3.0,0.0,H,15.0,14.0,7.0,7.0,3.0,10.0,12.0,8.0,0.0,0.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,12:00,Lille,Montpellier,2.0,1.0,H,0.0,1.0,A,17.0,4.0,7.0,1.0,8.0,4.0,15.0,19.0,1.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,14:00,Auxerre,Nantes,2.0,1.0,H,2.0,0.0,H,13.0,17.0,7.0,7.0,3.0,6.0,14.0,8.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,14:00,Brest,Nice,1.0,0.0,H,1.0,0.0,H,14.0,12.0,3.0,6.0,3.0,5.0,15.0,14.0,1.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,14:00,Clermont,Angers,2.0,1.0,H,2.0,1.0,H,12.0,7.0,5.0,4.0,6.0,6.0,12.0,15.0,1.0,3.0,2.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,14:00,Strasbourg,Ajaccio,3.0,1.0,H,1.0,0.0,H,12.0,8.0,6.0,1.0,5.0,0.0,14.0,19.0,2.0,5.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,16:05,Monaco,Lorient,3.0,1.0,H,2.0,0.0,H,11.0,7.0,7.0,4.0,5.0,3.0,18.0,10.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,1.0,2.3978952727983707,2.3978952727983707
F1,16/04/2023,19:45,Marseille,Troyes,3.0,1.0,H,2.0,0.0,H,28.0,4.0,6.0,2.0,8.0,1.0,13.0,8.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,21/04/2023,20:00,Angers,Paris SG,1.0,2.0,A,0.0,2.0,A,16.0,10.0,4.0,4.0,5.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.0,2.3978952727983707,2.3978952727983707
F1,22/04/2023,16:00,Auxerre,Lille,1.0,1.0,D,0.0,1.0,A,8.0,14.0,4.0,6.0,4.0,4.0,12.0,12.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.5,2.3978952727983707,2.3978952727983707
F1,22/04/2023,20:00,Lens,Monaco,3.0,0.0,H,2.0,0.0,H,21.0,11.0,8.0,4.0,2.0,4.0,8.0,14.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,1.0,2.3978952727983707,2.3978952727983707
F1,23/04/2023,12:00,Reims,Strasbourg,0.0,2.0,A,0.0,2.0,A,15.0,9.0,5.0,3.0,6.0,4.0,11.0,12.0,2.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.0,2.3978952727983707,2.3978952727983707
F1,23/04/2023,14:00,Ajaccio,Brest,0.0,0.0,D,0.0,0.0,D,3.0,10.0,2.0,2.0,4.0,4.0,11.0,20.0,2.0,2.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.5,2.3978952727983707,2.3978952727983707
F1,23/04/2023,14:00,Lorient,Toulouse,0.0,1.0,A,0.0,0.0,D,9.0,13.0,1.0,4.0,2.0,7.0,13.0,12.0,3.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/04/2023,14:00,Nantes,Troyes,2.0,2.0,D,1.0,0.0,H,19.0,9.0,9.0,4.0,13.0,4.0,12.0,10.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.5,2.3978952727983707,2.3978952727983707
F1,23/04/2023,14:00,Nice,Clermont,1.0,2.0,A,1.0,1.0,D,15.0,9.0,5.0,3.0,6.0,2.0,19.0,9.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.2380952380952381,0.2327155519742143,1.0,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,23/04/2023,16:05,Montpellier,Rennes,1.0,0.0,H,0.0,0.0,D,11.0,16.0,2.0,4.0,4.0,4.0,11.0,13.0,3.0,2.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,1.0,2.3978952727983707,2.3978952727983707
F1,23/04/2023,19:45,Lyon,Marseille,1.0,2.0,A,0.0,1.0,A,7.0,14.0,2.0,7.0,5.0,3.0,11.0,18.0,2.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.0,2.3978952727983707,2.3978952727983707
F1,28/04/2023,20:00,Strasbourg,Lyon,1.0,2.0,A,1.0,2.0,A,11.0,7.0,3.0,4.0,5.0,4.0,13.0,24.0,2.0,4.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.0,2.3978952727983707,2.3978952727983707
F1,29/04/2023,16:00,Lille,Ajaccio,3.0,0.0,H,3.0,0.0,H,10.0,2.0,5.0,0.0,9.0,0.0,10.0,13.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,12:00,Monaco,Montpellier,0.0,4.0,A,0.0,1.0,A,7.0,19.0,4.0,9.0,3.0,11.0,11.0,12.0,2.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,14:00,Clermont,Reims,1.0,0.0,H,1.0,0.0,H,6.0,13.0,2.0,2.0,5.0,6.0,8.0,12.0,0.0,2.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,1.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,14:00,Rennes,Angers,4.0,2.0,H,2.0,2.0,D,13.0,4.0,4.0,2.0,7.0,5.0,14.0,11.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,14:00,Troyes,Nice,0.0,1.0,A,0.0,1.0,A,9.0,29.0,6.0,13.0,3.0,14.0,7.0,10.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,16:05,Paris SG,Lorient,1.0,3.0,A,1.0,2.0,A,13.0,14.0,4.0,7.0,2.0,3.0,15.0,17.0,4.0,3.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.0,2.3978952727983707,2.3978952727983707
F1,30/04/2023,19:45,Marseille,Auxerre,2.0,1.0,H,0.0,1.0,A,26.0,11.0,4.0,3.0,12.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,02/05/2023,20:00,Toulouse,Lens,0.0,1.0,A,0.0,1.0,A,9.0,11.0,2.0,3.0,5.0,0.0,5.0,7.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.0,2.3978952727983707,2.3978952727983707
F1,03/05/2023,20:00,Brest,Nantes,2.0,0.0,H,2.0,0.0,H,8.0,13.0,4.0,5.0,2.0,4.0,7.0,15.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,1.0,2.3978952727983707,2.3978952727983707
F1,06/05/2023,16:00,Nice,Rennes,2.0,1.0,H,0.0,0.0,D,11.0,14.0,4.0,4.0,4.0,7.0,11.0,11.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,1.0,2.3978952727983707,2.3978952727983707
F1,06/05/2023,18:00,Reims,Lille,1.0,0.0,H,1.0,0.0,H,14.0,11.0,4.0,5.0,4.0,7.0,17.0,10.0,2.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,1.0,2.3978952727983707,2.3978952727983707
F1,06/05/2023,20:00,Lens,Marseille,2.0,1.0,H,1.0,0.0,H,9.0,14.0,3.0,3.0,7.0,7.0,12.0,16.0,5.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,1.0,2.3978952727983707,2.3978952727983707
F1,07/05/2023,12:00,Angers,Monaco,1.0,2.0,A,0.0,1.0,A,10.0,14.0,3.0,6.0,4.0,3.0,13.0,17.0,3.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.0,2.3978952727983707,2.3978952727983707
F1,07/05/2023,14:00,Ajaccio,Toulouse,0.0,0.0,D,0.0,0.0,D,4.0,15.0,2.0,5.0,4.0,7.0,10.0,8.0,3.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,07/05/2023,14:00,Auxerre,Clermont,1.0,1.0,D,1.0,0.0,H,11.0,9.0,4.0,4.0,2.0,2.0,19.0,13.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.2380952380952381,0.2327155519742143,1.0,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,07/05/2023,14:00,Lorient,Brest,2.0,1.0,H,1.0,0.0,H,6.0,15.0,3.0,2.0,4.0,6.0,13.0,22.0,3.0,2.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,1.0,2.3978952727983707,2.3978952727983707
F1,07/05/2023,14:00,Nantes,Strasbourg,0.0,2.0,A,0.0,1.0,A,13.0,8.0,5.0,6.0,11.0,1.0,22.0,15.0,3.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.0,2.3978952727983707,2.3978952727983707
F1,07/05/2023,16:05,Lyon,Montpellier,5.0,4.0,H,1.0,2.0,A,16.0,12.0,8.0,6.0,3.0,5.0,12.0,14.0,0.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,1.0,2.3978952727983707,2.3978952727983707
F1,07/05/2023,19:45,Troyes,Paris SG,1.0,3.0,A,0.0,1.0,A,7.0,31.0,3.0,12.0,6.0,6.0,5.0,5.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.0,2.3978952727983707,2.3978952727983707
F1,12/05/2023,20:00,Lens,Reims,2.0,1.0,H,1.0,1.0,D,8.0,17.0,6.0,3.0,0.0,14.0,6.0,19.0,1.0,3.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,1.0,2.3978952727983707,2.3978952727983707
F1,13/05/2023,16:00,Strasbourg,Nice,2.0,0.0,H,1.0,0.0,H,12.0,9.0,3.0,4.0,2.0,3.0,14.0,8.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,1.0,2.3978952727983707,2.3978952727983707
F1,13/05/2023,20:00,Paris SG,Ajaccio,5.0,0.0,H,2.0,0.0,H,16.0,7.0,9.0,2.0,8.0,3.0,7.0,6.0,1.0,1.0,1.0,1.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,14/05/2023,12:00,Clermont,Lyon,2.0,1.0,H,1.0,1.0,D,9.0,15.0,6.0,4.0,5.0,2.0,17.0,10.0,3.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,1.0,2.3978952727983707,2.3978952727983707
F1,14/05/2023,14:00,Brest,Auxerre,1.0,0.0,H,0.0,0.0,D,15.0,10.0,10.0,2.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,14/05/2023,14:00,Montpellier,Lorient,1.0,1.0,D,0.0,0.0,D,15.0,11.0,4.0,3.0,11.0,5.0,20.0,15.0,2.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.5,2.3978952727983707,2.3978952727983707
F1,14/05/2023,14:00,Rennes,Troyes,4.0,0.0,H,1.0,0.0,H,26.0,4.0,9.0,0.0,9.0,1.0,4.0,9.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,14/05/2023,14:00,Toulouse,Nantes,0.0,0.0,D,0.0,0.0,D,14.0,8.0,6.0,1.0,10.0,5.0,6.0,13.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.5,2.3978952727983707,2.3978952727983707
F1,14/05/2023,16:05,Monaco,Lille,0.0,0.0,D,0.0,0.0,D,8.0,10.0,1.0,4.0,3.0,4.0,19.0,13.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.5,2.3978952727983707,2.3978952727983707
F1,14/05/2023,19:45,Marseille,Angers,3.0,1.0,H,1.0,1.0,D,14.0,4.0,6.0,1.0,7.0,0.0,17.0,9.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,19/05/2023,20:00,Lyon,Monaco,3.0,1.0,H,1.0,1.0,D,22.0,16.0,11.0,9.0,2.0,8.0,8.0,14.0,0.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,1.0,2.3978952727983707,2.3978952727983707
F1,20/05/2023,16:00,Nantes,Montpellier,0.0,3.0,A,0.0,1.0,A,13.0,13.0,3.0,6.0,10.0,6.0,14.0,8.0,4.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.0,2.3978952727983707,2.3978952727983707
